Phrase_FR,Phrase_EN,Topic
Le ransomware est expiré(e) sans signature connue.,The ransomware is expired without known signature.,CYBER
Le passif montre un écart significatif suite à l'erreur de saisie.,The liabilities shows a significant discrepancy following the data entry error.,ACCOUNTING
Le cpu est down sur le noeud principal.,The cpu is down on the main node.,INFRA
Ma chérie câlins avec tendresse.,My darling hugs with tenderness.,LOVE
Elle brasse du vent franchement c'est abusé.,She is full of hot air honestly it's too much.,GOSSIP
Je t'envoie retrouver terriblement.,I send you meet you terribly.,LOVE
Valide le prélèvement sepa le solde est insuffisant.,Validate the sepa direct debit the balance is insufficient.,BANKING
Une injection sql a mis en quarantaine immédiatement.,Sql injection quarantined immediately.,CYBER
Le virement le plafond de paiement je suis à découvert.,The transfer the payment limit i am overdrawn.,BANKING
La classe lance une stacktrace erreur 404.,The class throws a stacktrace error 404.,TECH
Le json ne retourne rien à la ligne 42.,The json returns nothing at line 42.,TECH
L'indentation renvoie une erreur erreur 500.,The indentation returns an error error 500.,TECH
La fonction renvoie une erreur sur l'environnement de dev.,The function returns an error on dev environment.,TECH
La pression va me pousser à la démission et j'ai contacté un avocat.,The pressure will push me to resign and i contacted a lawyer.,HR_COMPLAINT
La part variable est de 45k dans le contrat de travail.,The variable part is 45k in the employment contract.,HR_HIRING
Le log d'accès scanne le réseau fuite de données.,The access log scans the network data leak.,CYBER
Les prétentions salariales peut être négocié(e) pour ce poste senior.,Salary expectations can be negotiated for this senior role.,HR_HIRING
Mon collègue est incompétent franchement c'est abusé.,My colleague is incompetent honestly it's too much.,GOSSIP
La requête http lance une stacktrace après le merge.,The http request throws a stacktrace after the merge.,TECH
Le script python a échoué pour cause de syntaxe.,The python script failed due to syntax.,TECH
Le passif ne correspond pas au bon de commande dans le journal des achats.,The liabilities does not match the po in the purchase journal.,ACCOUNTING
La pression porte atteinte à ma dignité vis-à-vis de ma sécurité.,The pressure infringes on my dignity regarding my safety.,HR_COMPLAINT
Je t'envoie pense à toi ma belle.,I send you think of you my beauty.,LOVE
La boucle while renvoie une erreur erreur 404.,The while loop returns an error error 404.,TECH
Le prospect doit être envoyé(e) demain matin au plus tard.,The prospect must be sent tomorrow morning at the latest.,BUSINESS
Le log d'accès signale une anomalie fuite de données.,The access log signals an anomaly data leak.,CYBER
Le cluster est down coupure fibre.,The cluster is down fiber cut.,INFRA
La pression me met mal à l'aise immédiatement.,The pressure makes me uncomfortable immediately.,HR_COMPLAINT
Une procédure porte atteinte à ma dignité et j'ai contacté un avocat.,A procedure infringes on my dignity and i contacted a lawyer.,HR_COMPLAINT
Le certificat ssl scanne le réseau depuis une ip inconnue.,Ssl certificate scans the network from an unknown ip.,CYBER
Débloque le chèque c'est une fraude.,Unblock the check it is a fraud.,BANKING
Je arrive pas de souci.,I am coming no worries.,MISC
Le virement mon virement car je n'ai pas fait cet achat.,The transfer my transfer because i didn't make this purchase.,BANKING
Le déploiement n'est pas typé(e) dans le module principal.,The deployment is not typed in the main module.,TECH
Mon amour retrouver plus que tout.,My love meet you more than anything.,LOVE
Ce type a eu le poste par piston franchement c'est abusé.,That guy got the job through nepotism honestly it's too much.,GOSSIP
Je vu bonne journée.,I seen have a good day.,MISC
C'est ok tout de suite.,It is ok right away.,MISC
Le harcèlement est inacceptable et je vais saisir les rh.,Harassment is unacceptable and i will contact hr.,HR_COMPLAINT
Je arrive à plus.,I am coming see you.,MISC
Annule le code pin je suis à découvert.,Cancel the pin code i am overdrawn.,BANKING
La grille de salaire est en dessous du marché si tu signes cette semaine.,The salary grid is below market if you sign this week.,HR_HIRING
Il a eu le poste par piston et tout le monde le sait.,He got the job through nepotism and everyone knows it.,GOSSIP
Le cpu sature dans la salle serveur.,The cpu is maxing out in the server room.,INFRA
Ma chérie te serrer dans mes bras plus que tout.,My darling hold you in my arms more than anything.,LOVE
Le certificat ssl est corrompu(e) fuite de données.,Ssl certificate is corrupted data leak.,CYBER
Ce comportement est anxiogène et j'ai contacté un avocat.,This behavior is anxiety-inducing and i contacted a lawyer.,HR_COMPLAINT
Le disque dur est plein à 90% cause ralentissement.,The hard drive is 90% full causing slowdown.,INFRA
Tout m'en occupe merci.,Everything handle it thanks.,MISC
Augmente le code pin c'est une fraude.,Increase the pin code it is a fraud.,BANKING
Le pipeline est bloqué(e) au juridique si on veut gagner le deal.,The pipeline is stuck at legal if we want to win the deal.,BUSINESS
Les prétentions salariales est en dessous du marché hors avantages en nature.,Salary expectations is below market excluding benefits in kind.,HR_HIRING
Elle est m'énerve il sert à rien.,She is annoys me he is useless.,GOSSIP
C'est vu bonne journée.,It is seen have a good day.,MISC
La grille de salaire est de 45k pour ce poste senior.,The salary grid is 45k for this senior role.,HR_HIRING
L'appel d'offres est stratégique pour le marché européen.,The tender is strategic for the european market.,BUSINESS
Le déploiement ne compile pas à l'exécution.,The deployment does not compile at runtime.,TECH
Le ransomware subit une attaque sur le serveur dmz.,The ransomware is under attack on the dmz server.,CYBER
Le rapprochement bancaire est incorrecte pour le trimestre en cours.,The bank reconciliation is incorrect for the current quarter.,ACCOUNTING
Ma chérie retrouver très fort.,My darling meet you very much.,LOVE
La rémunération brute inclut une voiture si tu signes cette semaine.,The gross remuneration includes a car if you sign this week.,HR_HIRING
Une injection sql a détecté une intrusion niveau critique.,Sql injection detected an intrusion critical level.,CYBER
Ma carte le découvert autorisé pour motif de vol.,My card the overdraft limit due to theft.,BANKING
Envie de bisous mon amour.,Want to kisses my love.,LOVE
La rémunération brute est en dessous du marché avec un bonus sur objectifs.,The gross remuneration is below market with a performance bonus.,HR_HIRING
La marge brute est signé(e) demain matin au plus tard.,The gross margin is signed tomorrow morning at the latest.,BUSINESS
Le closing arrive à échéance selon les termes discutés.,The closing is expiring according to discussed terms.,BUSINESS
La variable lance une stacktrace pour cause de syntaxe.,The variable throws a stacktrace due to syntax.,TECH
La proposition commerciale nécessite une remise demain matin au plus tard.,The sales proposal requires a discount tomorrow morning at the latest.,BUSINESS
La note de frais manque de justificatif sur l'exercice n-1.,The expense report lacks proof on year n-1.,ACCOUNTING
C'est ok super.,It is ok great.,MISC
Je arrive merci.,I am coming thanks.,MISC
Je arrive bonne journée.,I am coming have a good day.,MISC
Le port 22 signale une anomalie depuis une ip inconnue.,Port 22 signals an anomaly from an unknown ip.,CYBER
Mon cœur battre pour toi partout.,My heart beat for you all over.,LOVE
Le devis nécessite une remise si on veut gagner le deal.,The quote requires a discount if we want to win the deal.,BUSINESS
La fonction ne compile pas dans le constructeur.,The function does not compile in the constructor.,TECH
Le firewall est bloqué(e) sur le serveur dmz.,The firewall is blocked on the dmz server.,CYBER
Je t'aime t'adore très fort.,I love you adore you very much.,LOVE
Une procédure porte atteinte à ma dignité au sein du bureau.,A procedure infringes on my dignity within the office.,HR_COMPLAINT
C'est marche merci.,It is works thanks.,MISC
Je fait super.,I done great.,MISC
La requête http a échoué dans le constructeur.,The http request failed in the constructor.,TECH
Le json est déprécié(e) pour cause de syntaxe.,The json is deprecated due to syntax.,TECH
L'api rest ne compile pas sur l'environnement de dev.,The rest api does not compile on dev environment.,TECH
Le manager est un incapable c'est une blague.,The manager is incapable it's a joke.,GOSSIP
La balance âgée est incorrecte pour le trimestre en cours.,The aging balance is incorrect for the current quarter.,ACCOUNTING
La pression une rupture conventionnelle immédiatement.,The pressure a mutual termination immediately.,HR_COMPLAINT
Ce type est toxique c'est hallucinant.,That guy is toxic it's mind-blowing.,GOSSIP
Mon collègue se la raconte il est bizarre.,My colleague shows off he is weird.,GOSSIP
Elle ne comprend rien il est bizarre.,She understands nothing he is weird.,GOSSIP
La boucle while provoque un segfault erreur 500.,The while loop causes a segfault error 500.,TECH
Le dossier reçu tout de suite.,The folder received right away.,MISC
Le port 22 a mis en quarantaine tentative de phishing.,Port 22 quarantined phishing attempt.,CYBER
Le pointeur provoque un segfault après le merge.,The pointer causes a segfault after the merge.,TECH
La balance âgée est incorrecte selon les normes ifrs.,The aging balance is incorrect according to ifrs standards.,ACCOUNTING
Le commit est null erreur 500.,The commit is null error 500.,TECH
La clé privée tente une connexion fuite de données.,The private key attempts connection data leak.,CYBER
La prime de bienvenue augmente de 10% avec un bonus sur objectifs.,The signing bonus increases by 10% with a performance bonus.,HR_HIRING
Une faille xss signale une anomalie niveau critique.,Xss vulnerability signals an anomaly critical level.,CYBER
Ton salaire actuel est trop bas(se) avec un bonus sur objectifs.,Your current salary is too low with a performance bonus.,HR_HIRING
La clé privée signale une anomalie par le waf.,The private key signals an anomaly by the waf.,CYBER
Le cpu a grillé problème de ping.,The cpu burned out ping issue.,INFRA
À ce soir bisous partout.,See you tonight kisses all over.,LOVE
Vérifie le prélèvement sepa pour motif de vol.,Check the sepa direct debit due to theft.,BANKING
Ce type est toxique franchement c'est abusé.,That guy is toxic honestly it's too much.,GOSSIP
La bande passante surchauffe dans la salle serveur.,The bandwidth is overheating in the server room.,INFRA
La provision a été rejeté(e) selon les normes ifrs.,The provision was rejected according to ifrs standards.,ACCOUNTING
Ce comportement me met mal à l'aise et j'ai contacté un avocat.,This behavior makes me uncomfortable and i contacted a lawyer.,HR_COMPLAINT
Ton salaire actuel est trop bas(se) comparé à la concurrence.,Your current salary is too low compared to competition.,HR_HIRING
L'audit annuel est incorrecte malgré la relance.,The annual audit is incorrect despite the reminder.,ACCOUNTING
La pression constitue une faute grave vis-à-vis de ma sécurité.,The pressure constitutes serious misconduct regarding my safety.,HR_COMPLAINT
Ton salaire actuel sera versé(e) sur 13 mois après la période d'essai.,Your current salary will be paid over 13 months after the probation period.,HR_HIRING
La grille de salaire est trop bas(se) comparé à la concurrence.,The salary grid is too low compared to competition.,HR_HIRING
La balance âgée n'est pas lettré(e) selon les normes ifrs.,The aging balance is not reconciled according to ifrs standards.,ACCOUNTING
C'est arrive à plus.,It is am coming see you.,MISC
Elle est fait semblant de bosser depuis son arrivée.,She is pretends to work since arrival.,GOSSIP
La fonction n'est pas typé(e) à la ligne 42.,The function is not typed at line 42.,TECH
Je ne me sens pas est inacceptable de harcèlement moral.,I do not feel is unacceptable of moral harassment.,HR_COMPLAINT
Le serveur perd des paquets il faut changer la pièce.,The server is losing packets part needs replacement.,INFRA
L'opportunité est stratégique pour le marché européen.,The opportunity is strategic for the european market.,BUSINESS
C'est reçu merci.,It is received thanks.,MISC
Le disque dur fait du bruit dans la salle serveur.,The hard drive makes noise in the server room.,INFRA
Les prétentions salariales augmente de 10% si tu signes cette semaine.,Salary expectations increases by 10% if you sign this week.,HR_HIRING
La proposition commerciale doit être relancé(e) si on veut gagner le deal.,The sales proposal needs follow-up if we want to win the deal.,BUSINESS
Tout fait pas de souci.,Everything done no worries.,MISC
Le firewall est expiré(e) accès root non autorisé.,The firewall is expired unauthorized root access.,CYBER
L'api rest n'est pas typé(e) dans le constructeur.,The rest api is not typed in the constructor.,TECH
Les stock-options dépend de l'expérience après la période d'essai.,Stock options depends on experience after the probation period.,HR_HIRING
L'indentation a échoué sur l'environnement de dev.,The indentation failed on dev environment.,TECH
Le virement le chèque sur le compte joint.,The transfer the check on the joint account.,BANKING
Une procédure ne respecte pas le droit et je vais saisir les rh.,A procedure does not respect the law and i will contact hr.,HR_COMPLAINT
Le dossier arrive merci.,The folder am coming thanks.,MISC
Le package global dépend de l'expérience pour ce poste senior.,The global package depends on experience for this senior role.,HR_HIRING
Le package global est en dessous du marché après la période d'essai.,The global package is below market after the probation period.,HR_HIRING
Gros pense à toi infiniment.,Big think of you infinitely.,LOVE
La balance âgée est imputé(e) sur le mauvais compte dans le journal des achats.,The aging balance is allocated to the wrong account in the purchase journal.,ACCOUNTING
Le virement le plafond de paiement le solde est insuffisant.,The transfer the payment limit the balance is insufficient.,BANKING
L'exception est null sur l'environnement de dev.,The exception is null on dev environment.,TECH
La classe est asynchrone dans le constructeur.,The class is asynchronous in the constructor.,TECH
Le manager m'énerve depuis son arrivée.,The manager annoys me since arrival.,GOSSIP
Ma chérie bisous infiniment.,My darling kisses infinitely.,LOVE
Le ventilateur sature problème de ping.,The fan is maxing out ping issue.,INFRA
Un malware a mis en quarantaine accès root non autorisé.,A malware quarantined unauthorized root access.,CYBER
Le dossier m'en occupe bonne journée.,The folder handle it have a good day.,MISC
La classe ne retourne rien à la ligne 42.,The class returns nothing at line 42.,TECH
Je signale constitue une faute grave et j'ai contacté un avocat.,I report constitutes serious misconduct and i contacted a lawyer.,HR_COMPLAINT
La variable renvoie une erreur sur l'environnement de dev.,The variable returns an error on dev environment.,TECH
Ce type est complètement nul c'est hallucinant.,That guy is completely useless it's mind-blowing.,GOSSIP
Un payload a détecté une intrusion par le waf.,A payload detected an intrusion by the waf.,CYBER
Mon amour t'adore terriblement.,My love adore you terribly.,LOVE
Le dossier arrive pour moi.,The folder am coming for me.,MISC
La balance âgée doit être régularisé(e) dans le journal des achats.,The aging balance must be adjusted in the purchase journal.,ACCOUNTING
Tu me manques partout.,You miss me all over.,LOVE
Tout fait pas de souci.,Everything done no worries.,MISC
L'opportunité est stratégique demain matin au plus tard.,The opportunity is strategic tomorrow morning at the latest.,BUSINESS
Un payload signale une anomalie sans signature connue.,A payload signals an anomaly without known signature.,CYBER
La proposition commerciale est signé(e) avec une clause de sortie.,The sales proposal is signed with an exit clause.,BUSINESS
Le dossier m'en occupe pas de souci.,The folder handle it no worries.,MISC
Je demande doit cesser immédiatement.,I request must stop immediately.,HR_COMPLAINT
Le closing doit être relancé(e) avec une clause de sortie.,The closing needs follow-up with an exit clause.,BUSINESS
La classe renvoie une erreur à la ligne 42.,The class returns an error at line 42.,TECH
Je marche super.,I works great.,MISC
Le cpu fait du bruit alerte monitoring.,The cpu makes noise monitoring alert.,INFRA
Rejette le prélèvement sepa avant minuit.,Reject the sepa direct debit before midnight.,BANKING
La rémunération brute sera versé(e) sur 13 mois pour ce poste senior.,The gross remuneration will be paid over 13 months for this senior role.,HR_HIRING
Le pointeur n'est pas typé(e) après le merge.,The pointer is not typed after the merge.,TECH
Le disque dur ne répond plus il faut changer la pièce.,The hard drive is not responding part needs replacement.,INFRA
L'antivirus signale une anomalie par le waf.,The antivirus signals an anomaly by the waf.,CYBER
Le prélèvement tout de suite sans contact.,The direct debit immediately contactless.,BANKING
Le port 22 est chiffré(e) accès root non autorisé.,Port 22 is encrypted unauthorized root access.,CYBER
L'antivirus a mis en quarantaine depuis une ip inconnue.,The antivirus quarantined from an unknown ip.,CYBER
Mon cœur manques plus que tout.,My heart miss me more than anything.,LOVE
C'est vu merci.,It is seen thanks.,MISC
Elle est toxique et tout le monde le sait.,She is toxic and everyone knows it.,GOSSIP
Je demande met en danger l'équipe vis-à-vis de ma sécurité.,I request endangers the team regarding my safety.,HR_COMPLAINT
Le routeur ne répond plus problème de ping.,The router is not responding ping issue.,INFRA
Ce comportement une rupture conventionnelle au sein du bureau.,This behavior a mutual termination within the office.,HR_COMPLAINT
Le script python est mal indenté(e) erreur 404.,The python script is poorly indented error 404.,TECH
La grille de salaire est très compétitif hors avantages en nature.,The salary grid is very competitive excluding benefits in kind.,HR_HIRING
Le cluster perd des paquets sur le noeud principal.,The cluster is losing packets on the main node.,INFRA
L'offre d'embauche sera versé(e) sur 13 mois selon ton profil.,The job offer will be paid over 13 months depending on your profile.,HR_HIRING
La provision montre un écart significatif dans le logiciel comptable.,The provision shows a significant discrepancy in the accounting software.,ACCOUNTING
Le routeur sature alerte monitoring.,The router is maxing out monitoring alert.,INFRA
Le management va me pousser à la démission selon le règlement intérieur.,The management will push me to resign according to internal rules.,HR_COMPLAINT
Le port 22 subit une attaque niveau critique.,Port 22 is under attack critical level.,CYBER
La latence est down alerte monitoring.,The latency is down monitoring alert.,INFRA
Mon collègue m'énerve il sert à rien.,My colleague annoys me he is useless.,GOSSIP
Le dossier vu bonne journée.,The folder seen have a good day.,MISC
La déclaration tva ne correspond pas au bon de commande pour la clôture mensuelle.,The vat return does not match the po for the monthly closing.,ACCOUNTING
Je signale doit cesser selon le règlement intérieur.,I report must stop according to internal rules.,HR_COMPLAINT
Le closing nécessite une remise avec une clause de sortie.,The closing requires a discount with an exit clause.,BUSINESS
Le port 22 a détecté une intrusion fuite de données.,Port 22 detected an intrusion data leak.,CYBER
Le commit provoque un segfault après le merge.,The commit causes a segfault after the merge.,TECH
Il m'énerve franchement c'est abusé.,He annoys me honestly it's too much.,GOSSIP
La grille de salaire inclut une voiture selon ton profil.,The salary grid includes a car depending on your profile.,HR_HIRING
Le certificat ssl tente une connexion depuis une ip inconnue.,Ssl certificate attempts connection from an unknown ip.,CYBER
La bande passante est plein à 90% coupure fibre.,The bandwidth is 90% full fiber cut.,INFRA
La trésorerie manque de justificatif dans les livres légaux.,The cash flow lacks proof in the statutory books.,ACCOUNTING
La négociation est signé(e) face à la concurrence.,The negotiation is signed against competition.,BUSINESS
Ma chérie bisous mon amour.,My darling kisses my love.,LOVE
C'est noté pas de souci.,It is noted no worries.,MISC
Il brasse du vent on peut pas lui faire confiance.,He is full of hot air we can't trust him.,GOSSIP
Le routeur est déconnecté dans la salle serveur.,The router is disconnected in the server room.,INFRA
La trésorerie n'est pas à jour sur l'exercice n-1.,The cash flow is not up to date on year n-1.,ACCOUNTING
La déclaration tva manque de justificatif au niveau du bilan.,The vat return lacks proof at the balance sheet level.,ACCOUNTING
La trésorerie est en attente de validation selon les normes ifrs.,The cash flow is pending validation according to ifrs standards.,ACCOUNTING
Rejette mon virement immédiatement.,Reject my transfer immediately.,BANKING
La boucle while ne compile pas dans le module principal.,The while loop does not compile in the main module.,TECH
L'autre idiot se la raconte on peut pas lui faire confiance.,The other idiot shows off we can't trust him.,GOSSIP
La requête http lance une stacktrace sur l'environnement de dev.,The http request throws a stacktrace on dev environment.,TECH
L'alimentation perd des paquets coupure fibre.,The power supply is losing packets fiber cut.,INFRA
Mon collègue brasse du vent franchement c'est abusé.,My colleague is full of hot air honestly it's too much.,GOSSIP
Le dossier vu à plus.,The folder seen see you.,MISC
Le cluster a grillé il faut changer la pièce.,The cluster burned out part needs replacement.,INFRA
Tu me retrouver mon amour.,You meet you my love.,LOVE
Le cluster a grillé alerte monitoring.,The cluster burned out monitoring alert.,INFRA
Je reçu pour moi.,I received for me.,MISC
La requête http lance une stacktrace pour cause de syntaxe.,The http request throws a stacktrace due to syntax.,TECH
La déclaration tva n'est pas à jour pour la clôture mensuelle.,The vat return is not up to date for the monthly closing.,ACCOUNTING
La bande passante ne répond plus cause ralentissement.,The bandwidth is not responding causing slowdown.,INFRA
Ton salaire actuel a été validé(e) comparé à la concurrence.,Your current salary has been validated compared to competition.,HR_HIRING
Débloque le découvert autorisé vers le bénéficiaire enregistré.,Unblock the overdraft limit to the registered beneficiary.,BANKING
Gros bisous très fort.,Big kisses very much.,LOVE
Le devis arrive à échéance si on veut gagner le deal.,The quote is expiring if we want to win the deal.,BUSINESS
Ce comportement est inacceptable de harcèlement moral.,This behavior is unacceptable of moral harassment.,HR_COMPLAINT
L'indentation est asynchrone erreur 404.,The indentation is asynchronous error 404.,TECH
La directrice est complètement nul depuis son arrivée.,The director is completely useless since arrival.,GOSSIP
L'écriture comptable n'est pas lettré(e) avant la visite des auditeurs.,The accounting entry is not reconciled before the auditors visit.,ACCOUNTING
Le bilan ne s'équilibre pas dans le logiciel comptable.,The balance sheet does not balance in the accounting software.,ACCOUNTING
Mon cœur pense à toi terriblement.,My heart think of you terribly.,LOVE
L'antivirus est chiffré(e) accès root non autorisé.,The antivirus is encrypted unauthorized root access.,CYBER
Le harcèlement constitue une faute grave depuis plusieurs mois.,Harassment constitutes serious misconduct for several months.,HR_COMPLAINT
Le ventilateur ne répond plus alerte monitoring.,The fan is not responding monitoring alert.,INFRA
Bloque les frais bancaires vers le bénéficiaire enregistré.,Block bank fees to the registered beneficiary.,BANKING
Le nouveau m'énerve c'est une blague.,The new guy annoys me it's a joke.,GOSSIP
Le dossier marche bonne journée.,The folder works have a good day.,MISC
Je vu pas de souci.,I seen no worries.,MISC
Tu me te serrer dans mes bras ma belle.,You hold you in my arms my beauty.,LOVE
C'est noté à plus.,It is noted see you.,MISC
Le compte de résultat doit être régularisé(e) pour la clôture mensuelle.,The income statement must be adjusted for the monthly closing.,ACCOUNTING
Le port 22 scanne le réseau tentative de phishing.,Port 22 scans the network phishing attempt.,CYBER
La pression constitue une faute grave et je vais saisir les rh.,The pressure constitutes serious misconduct and i will contact hr.,HR_COMPLAINT
La proposition commerciale nécessite une remise demain matin au plus tard.,The sales proposal requires a discount tomorrow morning at the latest.,BUSINESS
La grille de salaire augmente de 10% selon ton profil.,The salary grid increases by 10% depending on your profile.,HR_HIRING
La boucle while est null à la ligne 42.,The while loop is null at line 42.,TECH
C'est fait bonne journée.,It is done have a good day.,MISC
La pression une rupture conventionnelle de harcèlement moral.,The pressure a mutual termination of moral harassment.,HR_COMPLAINT
L'actif circulant est incorrecte dans le journal des achats.,The current assets is incorrect in the purchase journal.,ACCOUNTING
La clé privée scanne le réseau immédiatement.,The private key scans the network immediately.,CYBER
Le dossier m'en occupe pas de souci.,The folder handle it no worries.,MISC
L'exception renvoie une erreur erreur 404.,The exception returns an error error 404.,TECH
Le compilateur ne compile pas dans le module principal.,The compiler does not compile in the main module.,TECH
Une procédure est inacceptable depuis plusieurs mois.,A procedure is unacceptable for several months.,HR_COMPLAINT
Un payload scanne le réseau immédiatement.,A payload scans the network immediately.,CYBER
Je ne me sens pas va me pousser à la démission de harcèlement moral.,I do not feel will push me to resign of moral harassment.,HR_COMPLAINT
C'est une situation met en danger l'équipe vis-à-vis de ma sécurité.,It is a situation endangers the team regarding my safety.,HR_COMPLAINT
Elle est un incapable on peut pas lui faire confiance.,She is incapable we can't trust him.,GOSSIP
Tout noté bonne journée.,Everything noted have a good day.,MISC
Je t'envoie retrouver mon amour.,I send you meet you my love.,LOVE
Le ventilateur sature sur le noeud principal.,The fan is maxing out on the main node.,INFRA
Le disque dur est plein à 90% erreur matérielle.,The hard drive is 90% full hardware error.,INFRA
Je vu merci.,I seen thanks.,MISC
Le port 22 scanne le réseau fuite de données.,Port 22 scans the network data leak.,CYBER
Le certificat ssl est expiré(e) immédiatement.,Ssl certificate is expired immediately.,CYBER
L'alimentation est plein à 90% problème de ping.,The power supply is 90% full ping issue.,INFRA
La bande passante perd des paquets alerte monitoring.,The bandwidth is losing packets monitoring alert.,INFRA
Plein de t'adore terriblement.,Lots of adore you terribly.,LOVE
Valide le paiement je suis à découvert.,Validate the payment i am overdrawn.,BANKING
Le renouvellement doit être envoyé(e) pour atteindre l'objectif.,The renewal must be sent to hit the target.,BUSINESS
Le prospect va être perdu(e) selon les termes discutés.,The prospect is going to be lost according to discussed terms.,BUSINESS
Débloque le prélèvement sepa c'est une fraude.,Unblock the sepa direct debit it is a fraud.,BANKING
Le package global augmente de 10% selon ton profil.,The global package increases by 10% depending on your profile.,HR_HIRING
Le câble réseau est down erreur matérielle.,The network cable is down hardware error.,INFRA
Le passif contient une erreur selon les normes ifrs.,The liabilities contains an error according to ifrs standards.,ACCOUNTING
C'est une situation va me pousser à la démission et j'ai contacté un avocat.,It is a situation will push me to resign and i contacted a lawyer.,HR_COMPLAINT
Tout arrive à plus.,Everything am coming see you.,MISC
L'opportunité arrive à échéance pour le marché européen.,The opportunity is expiring for the european market.,BUSINESS
Le dossier marche pour moi.,The folder works for me.,MISC
La marge brute est en bonne voie avec une clause de sortie.,The gross margin is on the right track with an exit clause.,BUSINESS
Le bilan ne correspond pas au bon de commande suite à l'erreur de saisie.,The balance sheet does not match the po following the data entry error.,ACCOUNTING
Ce leche-bottes ne comprend rien depuis son arrivée.,That bootlicker understands nothing since arrival.,GOSSIP
L'api rest n'est pas typé(e) paramètre manquant.,The rest api is not typed missing parameter.,TECH
Mon amour pense à toi vite.,My love think of you soon.,LOVE
Ton salaire actuel dépend de l'expérience hors avantages en nature.,Your current salary depends on experience excluding benefits in kind.,HR_HIRING
La part variable inclut une voiture après la période d'essai.,The variable part includes a car after the probation period.,HR_HIRING
Le prélèvement le prélèvement sepa je suis à découvert.,The direct debit the sepa direct debit i am overdrawn.,BANKING
Le client arrive à échéance face à la concurrence.,The client is expiring against competition.,BUSINESS
Je signale constitue une faute grave vis-à-vis de ma sécurité.,I report constitutes serious misconduct regarding my safety.,HR_COMPLAINT
Annule le découvert autorisé immédiatement.,Cancel the overdraft limit immediately.,BANKING
Ton salaire actuel peut être négocié(e) dans le contrat de travail.,Your current salary can be negotiated in the employment contract.,HR_HIRING
L'api rest a échoué à la ligne 42.,The rest api failed at line 42.,TECH
Ma carte le paiement c'est une fraude.,My card the payment it is a fraud.,BANKING
L'offre d'embauche dépend de l'expérience selon ton profil.,The job offer depends on experience depending on your profile.,HR_HIRING
Le switch sature coupure fibre.,The switch is maxing out fiber cut.,INFRA
La déclaration tva contient une erreur suite à l'erreur de saisie.,The vat return contains an error following the data entry error.,ACCOUNTING
L'opportunité est signé(e) avec une clause de sortie.,The opportunity is signed with an exit clause.,BUSINESS
Le serveur est déconnecté dans la salle serveur.,The server is disconnected in the server room.,INFRA
Tout m'en occupe pour moi.,Everything handle it for me.,MISC
Le framework est déprécié(e) paramètre manquant.,The framework is deprecated missing parameter.,TECH
C'est un fait semblant de bosser c'est une blague.,He is a pretends to work it's a joke.,GOSSIP
La boucle while renvoie une erreur à l'exécution.,The while loop returns an error at runtime.,TECH
Refuse la transaction immédiatement.,Decline the transaction immediately.,BANKING
Ce comportement met en danger l'équipe selon le règlement intérieur.,This behavior endangers the team according to internal rules.,HR_COMPLAINT
Le package global inclut une voiture si tu signes cette semaine.,The global package includes a car if you sign this week.,HR_HIRING
Je ne me sens pas met en danger l'équipe de harcèlement moral.,I do not feel endangers the team of moral harassment.,HR_COMPLAINT
Le bilan est incorrecte malgré la relance.,The balance sheet is incorrect despite the reminder.,ACCOUNTING
L'opportunité nécessite une remise pour le marché européen.,The opportunity requires a discount for the european market.,BUSINESS
Tu me te serrer dans mes bras très fort.,You hold you in my arms very much.,LOVE
Le ransomware est corrompu(e) par le waf.,The ransomware is corrupted by the waf.,CYBER
L'autre idiot se la raconte on peut pas lui faire confiance.,The other idiot shows off we can't trust him.,GOSSIP
Le switch sature alerte monitoring.,The switch is maxing out monitoring alert.,INFRA
Ma carte la transaction c'est une fraude.,My card the transaction it is a fraud.,BANKING
Je t'envoie pense à toi ma belle.,I send you think of you my beauty.,LOVE
Mon amour manques vite.,My love miss me soon.,LOVE
Envie de bisous terriblement.,Want to kisses terribly.,LOVE
Il m'énerve c'est hallucinant.,He annoys me it's mind-blowing.,GOSSIP
L'appel d'offres est signé(e) si on veut gagner le deal.,The tender is signed if we want to win the deal.,BUSINESS
Le switch a grillé sur le noeud principal.,The switch burned out on the main node.,INFRA
Le dossier m'en occupe tout de suite.,The folder handle it right away.,MISC
Le package global est de 45k avec un bonus sur objectifs.,The global package is 45k with a performance bonus.,HR_HIRING
Gros battre pour toi infiniment.,Big beat for you infinitely.,LOVE
La marge brute est bloqué(e) au juridique avec une clause de sortie.,The gross margin is stuck at legal with an exit clause.,BUSINESS
Je m'en occupe tout de suite.,I handle it right away.,MISC
Oppose le chèque c'est une fraude.,Stop the check it is a fraud.,BANKING
Je t'envoie bisous terriblement.,I send you kisses terribly.,LOVE
Elle est est toxique franchement c'est abusé.,She is is toxic honestly it's too much.,GOSSIP
Annule le prélèvement sepa vers le bénéficiaire enregistré.,Cancel the sepa direct debit to the registered beneficiary.,BANKING
La part variable est très compétitif hors avantages en nature.,The variable part is very competitive excluding benefits in kind.,HR_HIRING
Mon cœur t'adore terriblement.,My heart adore you terribly.,LOVE
La balance âgée est incorrecte sur l'exercice n-1.,The aging balance is incorrect on year n-1.,ACCOUNTING
Le manager est complètement nul on peut pas lui faire confiance.,The manager is completely useless we can't trust him.,GOSSIP
